iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	Ar 	CO2 	H2O 	N2 	O1D 	O 	O2 	O3 	M 	
307 	 3.0078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.7754668288e-18 	7.8417229120e-06 	7.5000784821e-01 	2.5394946771e-07 	4.6373815300e-13 	
308 	 3.0178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.7093553148e-18 	7.8446266821e-06 	7.5000785112e-01 	2.5104251960e-07 	4.6373815300e-13 	
309 	 3.0278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.6440005633e-18 	7.8474972128e-06 	7.5000785400e-01 	2.4816884660e-07 	4.6373815300e-13 	
310 	 3.0378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.5793939120e-18 	7.8503348845e-06 	7.5000785684e-01 	2.4532806785e-07 	4.6373815300e-13 	
311 	 3.0478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.5155267980e-18 	7.8531400733e-06 	7.5000785965e-01 	2.4251980682e-07 	4.6373815300e-13 	
312 	 3.0578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.4523907561e-18 	7.8559131510e-06 	7.5000786243e-01 	2.3974369131e-07 	4.6373815300e-13 	
313 	 3.0678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.3899774183e-18 	7.8586544854e-06 	7.5000786517e-01 	2.3699935336e-07 	4.6373815300e-13 	
314 	 3.0778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.3282785121e-18 	7.8613644397e-06 	7.5000786789e-01 	2.3428642924e-07 	4.6373815300e-13 	
315 	 3.0878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.2672858600e-18 	7.8640433731e-06 	7.5000787057e-01 	2.3160455936e-07 	4.6373815300e-13 	
316 	 3.0978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.2069913779e-18 	7.8666916407e-06 	7.5000787322e-01 	2.2895338828e-07 	4.6373815300e-13 	
317 	 3.1078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.1473870741e-18 	7.8693095937e-06 	7.5000787585e-01 	2.2633256460e-07 	4.6373815300e-13 	
318 	 3.1178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.0884650486e-18 	7.8718975789e-06 	7.5000787844e-01 	2.2374174095e-07 	4.6373815300e-13 	
319 	 3.1278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.0302174918e-18 	7.8744559395e-06 	7.5000788100e-01 	2.2118057393e-07 	4.6373815300e-13 	
320 	 3.1378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.9726366834e-18 	7.8769850145e-06 	7.5000788353e-01 	2.1864872409e-07 	4.6373815300e-13 	
321 	 3.1478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.9157149915e-18 	7.8794851392e-06 	7.5000788604e-01 	2.1614585584e-07 	4.6373815300e-13 	
322 	 3.1578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.8594448715e-18 	7.8819566450e-06 	7.5000788851e-01 	2.1367163746e-07 	4.6373815300e-13 	
323 	 3.1678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.8038188653e-18 	7.8843998595e-06 	7.5000789096e-01 	2.1122574099e-07 	4.6373815300e-13 	
324 	 3.1778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.7488295999e-18 	7.8868151066e-06 	7.5000789338e-01 	2.0880784226e-07 	4.6373815300e-13 	
325 	 3.1878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.6944697870e-18 	7.8892027064e-06 	7.5000789577e-01 	2.0641762078e-07 	4.6373815300e-13 	
326 	 3.1978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.6407322215e-18 	7.8915629753e-06 	7.5000789814e-01 	2.0405475976e-07 	4.6373815300e-13 	
327 	 3.2078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.5876097809e-18 	7.8938962263e-06 	7.5000790047e-01 	2.0171894600e-07 	4.6373815300e-13 	
328 	 3.2178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.5350954241e-18 	7.8962027687e-06 	7.5000790278e-01 	1.9940986992e-07 	4.6373815300e-13 	
329 	 3.2278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.4831821907e-18 	7.8984829081e-06 	7.5000790507e-01 	1.9712722546e-07 	4.6373815300e-13 	
330 	 3.2378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.4318631999e-18 	7.9007369468e-06 	7.5000790733e-01 	1.9487071006e-07 	4.6373815300e-13 	
331 	 3.2478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.3811316498e-18 	7.9029651835e-06 	7.5000790956e-01 	1.9264002465e-07 	4.6373815300e-13 	
332 	 3.2578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.3309808161e-18 	7.9051679137e-06 	7.5000791176e-01 	1.9043487355e-07 	4.6373815300e-13 	
333 	 3.2678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.2814040516e-18 	7.9073454294e-06 	7.5000791394e-01 	1.8825496450e-07 	4.6373815300e-13 	
334 	 3.2778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.2323947852e-18 	7.9094980190e-06 	7.5000791610e-01 	1.8610000854e-07 	4.6373815300e-13 	
335 	 3.2878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.1839465211e-18 	7.9116259681e-06 	7.5000791823e-01 	1.8396972007e-07 	4.6373815300e-13 	
336 	 3.2978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.1360528377e-18 	7.9137295586e-06 	7.5000792034e-01 	1.8186381671e-07 	4.6373815300e-13 	
337 	 3.3078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.0887073869e-18 	7.9158090694e-06 	7.5000792242e-01 	1.7978201935e-07 	4.6373815300e-13 	
338 	 3.3178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.0419038933e-18 	7.9178647761e-06 	7.5000792448e-01 	1.7772405205e-07 	4.6373815300e-13 	
339 	 3.3278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.9956361534e-18 	7.9198969512e-06 	7.5000792652e-01 	1.7568964203e-07 	4.6373815300e-13 	
340 	 3.3378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.9498980347e-18 	7.9219058642e-06 	7.5000792853e-01 	1.7367851966e-07 	4.6373815300e-13 	
341 	 3.3478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.9046834747e-18 	7.9238917812e-06 	7.5000793052e-01 	1.7169041836e-07 	4.6373815300e-13 	
342 	 3.3578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.8599864805e-18 	7.9258549655e-06 	7.5000793248e-01 	1.6972507462e-07 	4.6373815300e-13 	
343 	 3.3678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.8158011277e-18 	7.9277956773e-06 	7.5000793443e-01 	1.6778222795e-07 	4.6373815300e-13 	
344 	 3.3778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.7721215598e-18 	7.9297141739e-06 	7.5000793635e-01 	1.6586162082e-07 	4.6373815300e-13 	
345 	 3.3878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.7289419872e-18 	7.9316107096e-06 	7.5000793825e-01 	1.6396299868e-07 	4.6373815300e-13 	
346 	 3.3978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.6862566867e-18 	7.9334855358e-06 	7.5000794013e-01 	1.6208610986e-07 	4.6373815300e-13 	
347 	 3.4078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.6440600005e-18 	7.9353389010e-06 	7.5000794198e-01 	1.6023070560e-07 	4.6373815300e-13 	
348 	 3.4178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.6023463356e-18 	7.9371710508e-06 	7.5000794382e-01 	1.5839653997e-07 	4.6373815300e-13 	
349 	 3.4278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.5611101630e-18 	7.9389822281e-06 	7.5000794563e-01 	1.5658336985e-07 	4.6373815300e-13 	
350 	 3.4378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.5203460171e-18 	7.9407726730e-06 	7.5000794743e-01 	1.5479095492e-07 	4.6373815300e-13 	
351 	 3.4478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.4800484947e-18 	7.9425426228e-06 	7.5000794920e-01 	1.5301905760e-07 	4.6373815300e-13 	
352 	 3.4578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.4402122546e-18 	7.9442923122e-06 	7.5000795095e-01 	1.5126744304e-07 	4.6373815300e-13 	
353 	 3.4678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.4008320165e-18 	7.9460219730e-06 	7.5000795269e-01 	1.4953587906e-07 	4.6373815300e-13 	
354 	 3.4778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.3619025608e-18 	7.9477318345e-06 	7.5000795440e-01 	1.4782413614e-07 	4.6373815300e-13 	
355 	 3.4878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.3234187276e-18 	7.9494221233e-06 	7.5000795609e-01 	1.4613198742e-07 	4.6373815300e-13 	
356 	 3.4978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.2853754158e-18 	7.9510930636e-06 	7.5000795776e-01 	1.4445920858e-07 	4.6373815300e-13 	
357 	 3.5078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.2477675831e-18 	7.9527448768e-06 	7.5000795942e-01 	1.4280557793e-07 	4.6373815300e-13 	
358 	 3.5178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.2105902446e-18 	7.9543777818e-06 	7.5000796105e-01 	1.4117087626e-07 	4.6373815300e-13 	
359 	 3.5278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.1738384725e-18 	7.9559919951e-06 	7.5000796267e-01 	1.3955488692e-07 	4.6373815300e-13 	
360 	 3.5378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.1375073956e-18 	7.9575877307e-06 	7.5000796427e-01 	1.3795739569e-07 	4.6373815300e-13 	
361 	 3.5478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.1015921983e-18 	7.9591652001e-06 	7.5000796585e-01 	1.3637819085e-07 	4.6373815300e-13 	
362 	 3.5578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.0660881200e-18 	7.9607246123e-06 	7.5000796741e-01 	1.3481706307e-07 	4.6373815300e-13 	
363 	 3.5678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.0309904549e-18 	7.9622661741e-06 	7.5000796896e-01 	1.3327380542e-07 	4.6373815300e-13 	
364 	 3.5778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.9962945508e-18 	7.9637900899e-06 	7.5000797048e-01 	1.3174821336e-07 	4.6373815300e-13 	
365 	 3.5878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.9619958088e-18 	7.9652965615e-06 	7.5000797199e-01 	1.3024008467e-07 	4.6373815300e-13 	
366 	 3.5978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.9280896829e-18 	7.9667857887e-06 	7.5000797348e-01 	1.2874921945e-07 	4.6373815300e-13 	
367 	 3.6078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.8945716787e-18 	7.9682579690e-06 	7.5000797496e-01 	1.2727542009e-07 	4.6373815300e-13 	
368 	 3.6178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.8614373536e-18 	7.9697132973e-06 	7.5000797642e-01 	1.2581849124e-07 	4.6373815300e-13 	
369 	 3.6278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.8286823157e-18 	7.9711519668e-06 	7.5000797786e-01 	1.2437823979e-07 	4.6373815300e-13 	
370 	 3.6378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.7963022233e-18 	7.9725741679e-06 	7.5000797928e-01 	1.2295447485e-07 	4.6373815300e-13 	
371 	 3.6478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.7642927847e-18 	7.9739800893e-06 	7.5000798069e-01 	1.2154700768e-07 	4.6373815300e-13 	
372 	 3.6578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.7326497568e-18 	7.9753699174e-06 	7.5000798208e-01 	1.2015565173e-07 	4.6373815300e-13 	
373 	 3.6678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.7013689457e-18 	7.9767438362e-06 	7.5000798346e-01 	1.1878022259e-07 	4.6373815300e-13 	
374 	 3.6778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.6704462049e-18 	7.9781020280e-06 	7.5000798482e-01 	1.1742053794e-07 	4.6373815300e-13 	
375 	 3.6878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.6398774359e-18 	7.9794446728e-06 	7.5000798616e-01 	1.1607641756e-07 	4.6373815300e-13 	
376 	 3.6978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.6096585867e-18 	7.9807719485e-06 	7.5000798749e-01 	1.1474768328e-07 	4.6373815300e-13 	
377 	 3.7078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.5797856518e-18 	7.9820840312e-06 	7.5000798881e-01 	1.1343415900e-07 	4.6373815300e-13 	
378 	 3.7178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.5502546718e-18 	7.9833810946e-06 	7.5000799011e-01 	1.1213567059e-07 	4.6373815300e-13 	
379 	 3.7278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.5210617323e-18 	7.9846633107e-06 	7.5000799139e-01 	1.1085204595e-07 	4.6373815300e-13 	
380 	 3.7378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.4922029637e-18 	7.9859308496e-06 	7.5000799266e-01 	1.0958311493e-07 	4.6373815300e-13 	
381 	 3.7478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.4636745410e-18 	7.9871838791e-06 	7.5000799392e-01 	1.0832870935e-07 	4.6373815300e-13 	
382 	 3.7578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.4354726827e-18 	7.9884225654e-06 	7.5000799516e-01 	1.0708866292e-07 	4.6373815300e-13 	
383 	 3.7678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.4075936507e-18 	7.9896470727e-06 	7.5000799638e-01 	1.0586281129e-07 	4.6373815300e-13 	
384 	 3.7778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.3800337496e-18 	7.9908575633e-06 	7.5000799759e-01 	1.0465099197e-07 	4.6373815300e-13 	
385 	 3.7878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.3527893264e-18 	7.9920541976e-06 	7.5000799879e-01 	1.0345304433e-07 	4.6373815300e-13 	
386 	 3.7978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.3258567700e-18 	7.9932371343e-06 	7.5000799998e-01 	1.0226880958e-07 	4.6373815300e-13 	
387 	 3.8078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.2992325104e-18 	7.9944065301e-06 	7.5000800115e-01 	1.0109813077e-07 	4.6373815300e-13 	
388 	 3.8178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.2729130185e-18 	7.9955625401e-06 	7.5000800231e-01 	9.9940852704e-08 	4.6373815300e-13 	
389 	 3.8278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.2468948059e-18 	7.9967053175e-06 	7.5000800345e-01 	9.8796822001e-08 	4.6373815300e-13 	
390 	 3.8378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.2211744237e-18 	7.9978350137e-06 	7.5000800458e-01 	9.7665887016e-08 	4.6373815300e-13 	
391 	 3.8478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.1957484627e-18 	7.9989517786e-06 	7.5000800570e-01 	9.6547897845e-08 	4.6373815300e-13 	
392 	 3.8578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.1706135528e-18 	8.0000557600e-06 	7.5000800681e-01 	9.5442706299e-08 	4.6373815300e-13 	
