iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	A 	B 	C 	D 	
413 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
414 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
414 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
414 	 1.9721385914e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-6.6389340341e-19 	2.9415405313e+00 	5.8459468678e-02 	5.9868980800e-13 	
414 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
414 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
415 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
415 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
415 	 1.9770925509e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-9.6600428444e-19 	2.9413951221e+00 	5.8604877881e-02 	5.9868980800e-13 	
415 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
415 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
416 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
416 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
416 	 1.9820465105e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.4055935377e-18 	2.9412497201e+00 	5.8750279897e-02 	5.9868980800e-13 	
416 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
416 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
417 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
417 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
417 	 1.9868878801e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.8028886345e-19 	2.9411076296e+00 	5.8892370377e-02 	5.9868980800e-13 	
417 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
417 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
418 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
418 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
418 	 1.9918418397e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-6.9884878729e-19 	2.9409622418e+00 	5.9037758182e-02 	5.9868980800e-13 	
418 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
418 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
419 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
419 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
419 	 1.9967957993e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.0168664416e-18 	2.9408168612e+00 	5.9183138799e-02 	5.9868980800e-13 	
419 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
419 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
420 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
420 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
420 	 2.0017497589e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.4796009935e-18 	2.9406714878e+00 	5.9328512229e-02 	5.9868980800e-13 	
420 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
420 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
421 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
421 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
421 	 2.0065911285e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.0557708218e-19 	2.9405294252e+00 	5.9470574775e-02 	5.9868980800e-13 	
421 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
421 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
422 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
422 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
422 	 2.0115450881e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-7.3564464565e-19 	2.9403840660e+00 	5.9615933997e-02 	5.9868980800e-13 	
422 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
422 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
423 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
423 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
423 	 2.0164990477e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.0704065982e-18 	2.9402387140e+00 	5.9761286033e-02 	5.9868980800e-13 	
423 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
423 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
424 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
424 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
424 	 2.0214530073e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.5575050975e-18 	2.9400933691e+00 	5.9906630885e-02 	5.9868980800e-13 	
424 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
424 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
425 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
425 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
425 	 2.0262943769e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.3219677881e-19 	2.9399513345e+00 	6.0048665502e-02 	5.9868980800e-13 	
425 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
425 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
426 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
426 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
426 	 2.0312483365e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-7.7437788334e-19 	2.9398060039e+00 	6.0193996147e-02 	5.9868980800e-13 	
426 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
426 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
427 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
427 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
427 	 2.0362022961e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.1267657567e-18 	2.9396606804e+00 	6.0339319608e-02 	5.9868980800e-13 	
427 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
427 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
428 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
428 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
428 	 2.0411562556e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.6395110163e-18 	2.9395153641e+00 	6.0484635885e-02 	5.9868980800e-13 	
428 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
428 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
429 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
429 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
429 	 2.0459976252e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.6021805844e-19 	2.9393733574e+00 	6.0626642579e-02 	5.9868980800e-13 	
429 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
429 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
430 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
430 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
430 	 2.0509515848e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-8.1515050744e-19 	2.9392280553e+00 	6.0771944653e-02 	5.9868980800e-13 	
430 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
430 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
431 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
431 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
431 	 2.0559055444e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.1860923435e-18 	2.9390827605e+00 	6.0917239544e-02 	5.9868980800e-13 	
431 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
431 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
432 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
432 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
432 	 2.0607469140e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.0528568772e-19 	2.9389407747e+00 	6.1059225339e-02 	5.9868980800e-13 	
432 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
432 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
433 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
433 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
433 	 2.0657008736e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-5.8971471738e-19 	2.9387954940e+00 	6.1204506029e-02 	5.9868980800e-13 	
433 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
433 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
434 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
434 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
434 	 2.0706548332e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-8.5806989595e-19 	2.9386502205e+00 	6.1349779538e-02 	5.9868980800e-13 	
434 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
434 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
435 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
435 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
435 	 2.0756087928e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.2485425997e-18 	2.9385049541e+00 	6.1495045865e-02 	5.9868980800e-13 	
435 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
435 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
436 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
436 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
436 	 2.0804501624e-01 	  2.2517998137e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-4.2662483151e-19 	2.9383629963e+00 	6.1637003746e-02 	5.9868980800e-13 	
436 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
436 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
437 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
437 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
437 	 2.0854041220e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-6.2076443744e-19 	2.9382177441e+00 	6.1782255875e-02 	5.9868980800e-13 	
437 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
437 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
438 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
438 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
438 	 2.0903580816e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-9.0324908053e-19 	2.9380724992e+00 	6.1927500824e-02 	5.9868980800e-13 	
438 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
438 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
439 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0125330000e+05 	2.7250000000e+02 	6.3011757778e-55 	4.0523530349e-01 	5.9476469651e-01 	4.4588438620e-14 	
439 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.2834400000e+04 	2.4830000000e+02 	0.0000000000e+00 	1.8615407391e+00 	1.3845926085e-01 	6.2776977857e-13 	
439 	 2.0953120412e-01 	  4.5035996274e-05 	 0.0000000000e+00 	9.0328400000e+04 	3.0130000000e+02 	-1.3142809933e-18 	2.9379272614e+00 	6.2072738592e-02 	5.9868980800e-13 	
439 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	1.0049540000e+05 	2.7600000000e+02 	0.0000000000e+00 	1.1443488749e+00 	2.8556511251e+00 	3.4126292340e-13 	
439 	 1.0000000000e+02 	  0.0000000000e+00 	 0.0000000000e+00 	9.6943400000e+04 	2.4510000000e+02 	1.1248015480e-172 	4.7441099665e+00 	2.5589003348e-01 	1.3962679001e-13 	
